Date,DayofWeek,O,H,L,Adj_C,Vol,HKHalfday,HKTurnover,HKVol,HKDeal
2005-03-18,5,13865.05,13907.06,13779.77,13828.37,281040800,0,17239188954,23544743197,147739
2005-03-21,1,13822.95,13865.12,13786.79,13834.35,170979400,0,11747825646,17713306951,106890
2005-03-22,2,13800.83,13822.88,13757.65,13776.47,264343800,0,14767366251,19458213783,128821
2005-03-23,3,13602.9,13643.99,13564.61,13603.61,386965600,0,22366382597,27074048089,177989
2005-03-24,4,13591.94,13612.98,13547.84,13597.1,300039600,0,15815290104,18538919748,125560
2005-03-29,2,13552.1,13552.1,13380.91,13411.88,401276400,0,17273055694,19367195630,127768
2005-03-30,3,13404.6,13460.01,13357.17,13425.75,312026400,0,14959794384,19961533809,123757
2005-03-31,4,13515.38,13556.14,13482.49,13516.88,427842000,0,15845097486,20013247351,121282
2005-04-01,5,13495.66,13518.63,13397.6,13491.35,323861600,0,13214567881,19512603831,109933
2005-04-04,1,13474.36,13545.31,13436.96,13513.41,287550800,0,14369111193,18350002364,115176
2005-04-06,3,13537.38,13612.04,13505.78,13562.26,355905600,0,17553941854,19863211464,141084
2005-04-07,4,13605.42,13619.87,13538.4,13602.35,264334800,0,14288986506,17820655084,115061
2005-04-08,5,13670.79,13686.99,13636.35,13666.72,245676800,0,14130420458,19216110131,132207
2005-04-11,1,13614.05,13668,13606.39,13659.93,242422400,0,11866242046,17066808920,118916
2005-04-12,2,13660.65,13678.64,13622.71,13658.05,165573600,0,10739164284,17991243244,104488
2005-04-13,3,13695.68,13808.51,13665.4,13799.62,230154200,0,14758359158,19987769130,123078
2005-04-14,4,13741.17,13788.68,13707.67,13772.4,323550000,0,14914850294,19033608069,112824
2005-04-15,5,13672.74,13672.74,13579.16,13638.75,299358000,0,14887026184,21818345226,129751
2005-04-18,1,13382.02,13424.66,13337.44,13355.23,502135000,0,21395212842,22078581887,163292
2005-04-19,2,13430.15,13503.29,13428.39,13444.09,224729200,0,12921701140,18649800269,118297
2005-04-20,3,13534.24,13567.94,13489.13,13501.63,187061600,0,12056071267,19392292550,113983
2005-04-21,4,13407.57,13639.86,13401.86,13597.31,312422000,0,16313570400,25680689146,129585
2005-04-22,5,13684.59,13727.44,13649.5,13693.55,300321600,0,17766474025,24067956791,136772
2005-04-25,1,13744.45,13802.43,13711.39,13750.23,255959400,0,12240914921,18168638195,104212
2005-04-26,2,13768.73,13919.52,13719.81,13859.58,389263800,0,20143884343,27518817000,158489
2005-04-27,3,13832.81,13847.39,13799.65,13839.64,177705600,0,11548023799,17884061744,105875
2005-04-28,4,13813.68,13956.52,13813.68,13909.42,339914600,0,17391394615,22185684391,134871
2005-04-29,5,13829.45,13913.1,13801.18,13908.97,309020000,0,16025310163,23584277977,123758
2005-05-03,2,13969.64,13994.66,13877.92,13893.98,231424400,0,13969593315,22416322898,108238
2005-05-04,3,13958.18,13981.78,13917.7,13945.05,245271200,0,14414262038,21619827744,115995
2005-05-05,4,14056.93,14110.29,14021.93,14061.7,313172200,0,17296589960,21376662269,137414
2005-05-06,5,14041.29,14095.85,14004.07,14033.96,272557800,0,13461336547,17966926799,108683
2005-05-09,1,14068.26,14106.53,14006.85,14085.09,283408200,0,13820131861,16767811116,101797
2005-05-10,2,14097.19,14112.61,13991.19,14018.38,235428800,0,13682084377,18680967006,108513
2005-05-11,3,13959.29,13973.62,13895.27,13939.8,206986600,0,13961184235,20036766916,110731
2005-05-12,4,13968.95,13984.35,13928.07,13968.28,194130600,0,11061020330,17085852007,95588
2005-05-13,5,13907.16,13921.42,13841.86,13866.81,223792600,0,13829690530,19276372330,113359
2005-05-17,2,13861.6,13863.16,13626.64,13667.03,401396200,0,17676200019,23002138833,133215
2005-05-18,3,13648.26,13668.43,13590.05,13627.01,271572400,0,14701111078,18917314396,109406
2005-05-19,4,13676.87,13747.97,13645.08,13698.93,253528600,0,15462677208,23790807772,118751
2005-05-20,5,13715.65,13723.82,13642.84,13717.42,201016800,0,10756906031,19123192301,90183
2005-05-23,1,13730.09,13730.09,13632.23,13699.13,163988800,0,10782216482,16677568792,87504
2005-05-24,2,13703.14,13726.15,13677.34,13719.32,158187200,0,9835581235,16032488182,87970
2005-05-25,3,13715.09,13717.07,13542.48,13562.06,294308800,0,14830538416,22176440578,105281
2005-05-26,4,13569.26,13590.61,13541.77,13569.99,182625600,0,10475679334,15066137784,85801
2005-05-27,5,13671.64,13739.2,13669.2,13714.78,218391000,0,11306520912,17239233646,107016
2005-05-30,1,13741.28,13851.33,13684.52,13845.1,255851000,0,13042542628,18990585958,96775
2005-05-31,2,13815.73,13932.92,13779.8,13867.07,348640200,0,18078782535,23597886131,116210
2005-06-01,3,13817.27,13895.33,13813.69,13873.07,302359400,0,14971890744,21412863070,108890
2005-06-02,4,13942.96,13946.01,13779.8,13814.58,325242400,0,16275991696,22733085292,116392
2005-06-03,5,13821.95,13870.49,13792.65,13818.45,297765200,0,15796538770,20636147212,103231
2005-06-06,1,13768.03,13862.62,13745.68,13860.55,265783800,0,13315949441,19362470264,99106
2005-06-07,2,13806,13846.3,13800.09,13837.29,258052800,0,11442815040,18547587644,97651
2005-06-08,3,13868.14,13938.79,13842.01,13898.55,421819800,0,17506126318,23548491838,126092
2005-06-09,4,13884.22,13984.34,13876.58,13898.31,419254400,0,17241162380,23052256511,126007
2005-06-10,5,13927.01,13972.71,13916.86,13934.76,326592000,0,13439989481,18634623418,102841
2005-06-13,1,13948.42,13978.64,13898.46,13952.02,209902000,0,9860284455,16182611730,82718
2005-06-14,2,13954.74,13999.06,13901.49,13904.81,299700600,0,16120349676,21076477567,101000
2005-06-15,3,13932.85,13953.03,13870.23,13914.3,284969400,0,15929445598,20220623562,101260
2005-06-16,4,13909.75,13909.75,13801.42,13833.53,258611600,0,16297229277,22178173937,123056
2005-06-17,5,13866.79,13926.59,13847.5,13912.03,412312000,0,17609283342,23034827694,130895
2005-06-20,1,13928.71,13966.91,13908.7,13945.77,246064200,0,14825065378,20651663216,111425
2005-06-21,2,13935.29,13983.48,13890.78,13979.35,276460400,0,12916120632,15697609145,95674
2005-06-22,3,13995.64,14183.39,13995.64,14161.02,666237800,0,26563081835,26514570201,166551
2005-06-23,4,14197.01,14233.81,14157.01,14190.44,543943400,0,26955677872,21530316068,189862
2005-06-24,5,14141.66,14230.29,14108.39,14230.29,536796400,0,20334478859,21639638825,149072
2005-06-27,1,14142.49,14202.98,14142.14,14176.04,319765800,0,15560882146,18563079969,121039
2005-06-28,2,14206.81,14287.44,14174.79,14287.44,602401600,0,18373183754,19039018625,134894
2005-06-29,3,14313.99,14365.05,14247.04,14277.28,543705000,0,22359827274,21314841992,152845
2005-06-30,4,14281.47,14310.77,14154.7,14201.06,406370800,0,24020935842,20888806513,152990
2005-07-04,1,14188.35,14188.47,14122.97,14177.87,362865800,0,15819507572,17421614976,117676
2005-07-05,2,14146.44,14161,14101.56,14124.8,333218800,0,15054406072,17384053440,118704
2005-07-06,3,14170.71,14202.09,14126.86,14149.93,427336800,0,17642889452,23179858632,139634
2005-07-07,4,14146.24,14156.92,14006.75,14030.81,482251200,0,21556108184,25195318213,169494
2005-07-08,5,14014.8,14053.21,13920.87,13964.47,340661000,0,16855288320,25483515370,148318
2005-07-11,1,14065.34,14157.24,14047.01,14157.24,338976200,0,16810730262,22967883499,130911
2005-07-12,2,14214.88,14215.48,14094.7,14146.95,332181200,0,17574798746,23495644383,141530
2005-07-13,3,14170.31,14308.37,14140.4,14307.3,378495400,0,21983614995,28494267470,161184
2005-07-14,4,14389.37,14497.43,14389.37,14491.54,616934800,0,27935381514,28294940440,201192
2005-07-15,5,14489.84,14550.17,14444.58,14504.29,658528400,0,26026421008,27907448321,192690
2005-07-18,1,14496.55,14578.69,14487.87,14567,325610600,0,17610850772,19840146765,137313
2005-07-19,2,14493.27,14625.08,14493.27,14567.74,454201200,0,21562929902,27500757010,176062
2005-07-20,3,14584.06,14673.83,14567.02,14602.7,428144000,0,23945320532,26767438571,205307
2005-07-21,4,14660.76,14691.74,14560.46,14620.14,404305000,0,23298742891,25517529992,191733
2005-07-22,5,14744.52,14800.31,14655.44,14786.46,593108000,0,31845426461,27180304048,237685
2005-07-25,1,14794.93,14841.58,14768.78,14794.03,388280000,0,20466972810,21758512837,180161
2005-07-26,2,14818.79,14840.44,14744.39,14769.93,289148400,0,18580394307,19827617636,156296
2005-07-27,3,14786.95,14828.02,14743.69,14801.86,374516000,0,18957036765,19562306559,151563
2005-07-28,4,14836.3,14899.71,14771.16,14813.32,352640800,0,23558923933,22188260376,201173
2005-07-29,5,14863.51,14892.29,14838.16,14880.98,412972800,0,19303315720,19049952924,175583
2005-08-01,1,14892.73,14989.47,14841.12,14978.88,331918200,0,20032394403,21833243683,179168
2005-08-02,2,15068.22,15167.72,15046.84,15137.08,555043400,0,27062801032,23156542752,231380
2005-08-03,3,15197.06,15201.82,15035.37,15118.5,537270000,0,28573460611,24599886157,235192
2005-08-04,4,15101.6,15186.11,15076.45,15111.54,412126600,0,21504377614,20710567226,194959
2005-08-05,5,15054.63,15083.51,14972.52,15051.32,342387400,0,20604336730,23890105979,179054
2005-08-08,1,15033.98,15117.91,15024.54,15108.94,226935800,0,18736100283,22133674442,183937
2005-08-09,2,15137.64,15161.79,15029.39,15047.84,339751000,0,20714866320,24781817857,190875
2005-08-10,3,15113.86,15346.41,15095.96,15346.41,479410000,0,23221273211,25749048168,198267
2005-08-11,4,15432.74,15477.14,15330.95,15445.2,615163000,0,28009036953,27318821301,237426
2005-08-12,5,15459.17,15480.8,15398.3,15450.95,412005600,0,22550098230,24663571942,203466
2005-08-15,1,15435.49,15482.15,15391.57,15466.06,282287200,0,21493425554,22839743062,197511
2005-08-16,2,15455.71,15508.57,15394.73,15443.62,322947800,0,21406692827,24165718336,203228
2005-08-17,3,15331.09,15449.58,15309.5,15449.58,398665600,0,25388939933,25386371448,210023
2005-08-18,4,15442.51,15455.17,15101.73,15148.09,516748400,0,33538607743,32001425955,273042
2005-08-19,5,15123.26,15173.5,15001.44,15038.61,391603000,0,26276077081,30197632519,221945
2005-08-22,1,15093.18,15225.59,15049.91,15218.63,277348200,0,18465025638,24024904146,154859
2005-08-23,2,15222.49,15244.9,14938.05,14973.89,364369200,0,24102660866,28965758467,197332
2005-08-24,3,14934.98,14969.5,14861.43,14873.85,286594600,0,20158772303,26622649509,160185
2005-08-25,4,14844.18,14963.73,14832,14889.1,289215600,0,19919074589,23645585428,161930
2005-08-26,5,14942.82,14991.64,14863.04,14982.89,274590800,0,19255774109,24861703763,152541
2005-08-29,1,14851.68,14861.48,14734.43,14836.97,317385200,0,19777106723,21855516124,153533
2005-08-30,2,14870.19,14976.47,14831.9,14922.22,240258000,0,16908402814,21347173023,147747
2005-08-31,3,14853.64,14927.05,14796.51,14903.55,382671400,0,20057502773,27761438312,154777
2005-09-01,4,15031.52,15149.61,15014.77,15143.75,412152600,0,23079559632,26805333944,174172
2005-09-02,5,15197.87,15249.15,15131.04,15221.89,285917800,0,20861929998,26610914341,170288
2005-09-05,1,15231.77,15244.04,15179.76,15227.83,159710400,0,13894288977,19372622897,117499
2005-09-06,2,15287.7,15307.65,15038.65,15160.78,248202800,0,18379926993,29158484010,160429
2005-09-07,3,15247.92,15271.21,15205.99,15224.57,242847400,0,16538039769,24252553716,143462
2005-09-08,4,15257.53,15257.53,15156.91,15166.17,286588200,0,16853772830,21420609916,129222
2005-09-09,5,15168.57,15188.43,15081.28,15165.77,246364600,0,16875768251,21990263031,127139
2005-09-12,1,15240.4,15240.89,15186.57,15199.79,183454000,0,13704842605,15475157173,110744
2005-09-13,2,15159,15192.92,15052.58,15070.56,259710000,0,14459349681,18813029620,127579
2005-09-14,3,15059.91,15097.3,14979.65,15086.62,272578600,0,17046364382,21895038886,134119
2005-09-15,4,15092.43,15129.59,14990.05,15041.02,238076200,0,15605716944,20269828578,119317
2005-09-16,5,15033.08,15035.45,14965.98,14983.2,281685400,0,14531405450,18427659040,122662
2005-09-20,2,14994.77,15252.84,14943.61,15241.86,424561400,0,21305497222,24074055092,149539
2005-09-21,3,15207.08,15271.91,15162.6,15223.62,338187000,0,20483011647,25308754550,152124
2005-09-22,4,15144.55,15194.01,15119.99,15179.95,297848400,0,17676337439,22239922508,139444
2005-09-23,5,15169.04,15169.88,15045.54,15143.97,269944600,0,17734573631,22147124158,140125
2005-09-26,1,15166.16,15279.04,15127.99,15274.31,293050400,0,18065189983,19647026401,126950
2005-09-27,2,15286.52,15312.36,15163.67,15189.88,253552400,0,16967634699,22637920710,130773
2005-09-28,3,15186.13,15269.04,15164.86,15221.46,312616200,0,17333435943,19948504633,121116
2005-09-29,4,15248.87,15432.95,15241.49,15431.25,378787200,0,25795540283,25443178769,202088
2005-09-30,5,15449.3,15470.51,15394.68,15428.52,351307200,0,22407253658,22980833108,173057
2005-10-03,1,15399.87,15452.28,15369.23,15394.39,270527400,0,17804120198,21377204824,131708
2005-10-04,2,15397.38,15493,15382.21,15382.21,317223200,0,18701553336,22359203132,152861
2005-10-05,3,15317.08,15317.08,15137.52,15161.03,427003600,0,23051949282,27333239887,158598
2005-10-06,4,14943.22,14945.97,14823,14839.3,552974000,0,26021523341,24531027244,194387
2005-10-07,5,14857.19,14899.23,14798.91,14847.79,453735200,0,18530764174,20367823005,139164
2005-10-10,1,14898.84,14933.93,14852.33,14898.77,280169400,0,13713329535,16418272208,104718
2005-10-12,3,14880.46,14933.12,14557.52,14575.02,547705800,0,24971682992,24059442121,186474
2005-10-13,4,14527.02,14644.66,14508.54,14621.83,339541800,0,16256061373,20704818017,132086
2005-10-14,5,14577.37,14577.37,14439.13,14485.88,433301600,0,21858862679,26423342186,156016
2005-10-17,1,14551.74,14572.68,14449.38,14541.35,310244800,0,16034267867,21192469420,114852
2005-10-18,2,14585.85,14649.71,14563.52,14597.4,281016800,0,15189988610,21647706836,118752
2005-10-19,3,14434.73,14463.07,14345.87,14372.76,439359200,0,19784982083,25242074678,145907
2005-10-20,4,14477.54,14524.66,14398.97,14408.94,357183200,0,18152003283,25607164540,130519
2005-10-21,5,14364.68,14491.94,14308.61,14487.85,507689800,0,19777198403,26434716839,142195
2005-10-24,1,14470.67,14505.56,14321.61,14402.35,290231200,0,16230845272,26935887404,126689
2005-10-25,2,14566.05,14566.1,14422.4,14424.88,319840600,0,16425316500,25903138166,129648
2005-10-26,3,14446.97,14474.16,14361.76,14458.14,394435000,0,16077848328,21840290522,120703
2005-10-27,4,14475.66,14484.32,14376.86,14381.06,270958200,0,23837904013,25465906980,150114
2005-10-28,5,14282.09,14295.89,14189.47,14215.83,382679000,0,21960171809,21738051391,157525
2005-10-31,1,14313.42,14393.28,14255.93,14386.37,268522400,0,16649537236,24008882468,125998
2005-11-01,2,14485.35,14591.42,14470.58,14572.26,395000600,0,19350396436,29188723514,146123
2005-11-02,3,14583.09,14604.5,14544.65,14597.48,270334600,0,15015161184,27294083281,117559
2005-11-03,4,14626.61,14649.86,14546.88,14601.59,264688800,0,14941680398,23468746132,125811
2005-11-04,5,14660.34,14668.53,14536.28,14585.79,254565600,0,15682820696,25174939203,118343
2005-11-07,1,14498.84,14503.47,14353.9,14365.79,310755600,0,17202126836,23642850897,119402
2005-11-08,2,14420.55,14435.24,14317.51,14403.2,259478400,0,15347053088,24117715128,113483
2005-11-09,3,14440.61,14626.6,14417.47,14597.55,329370000,0,25010712353,29099098322,160587
2005-11-10,4,14586.01,14642.85,14567.55,14633.33,251755600,0,16923578867,22238311725,133402
2005-11-11,5,14668.23,14808.47,14655.73,14740.6,322659000,0,18018162017,19880353636,145926
2005-11-14,1,14760.4,14772.93,14541.99,14629.49,273048000,0,17103578949,25900415739,129628
2005-11-15,2,14573.52,14671.02,14518.75,14627.41,254867800,0,16108606470,29684524578,129334
2005-11-16,3,14632.4,14683.99,14603.7,14650.54,217729000,0,17509872144,28027753824,129757
2005-11-17,4,14672.8,14788.62,14620.42,14787.98,331421400,0,18595404976,26595321405,130948
2005-11-18,5,14915,14924.62,14865.81,14883.32,381015600,0,19300810609,26691410795,141469
2005-11-21,1,14939.7,14942.07,14843.87,14885.57,242625000,0,16706895171,25634258216,119702
2005-11-22,2,14881.92,14897.8,14806.96,14885.65,197108000,0,14489052622,24868271045,120452
2005-11-23,3,14961.93,15071.23,14925.72,15062.35,393797800,0,21938304571,28529843789,161227
2005-11-24,4,15111.03,15117.88,15042.3,15084.39,262069400,0,19393341059,25430963748,147322
2005-11-25,5,15053.92,15100.94,15027.76,15081.47,231676200,0,23124799106,21966126603,183879
2005-11-28,1,15099.63,15133.88,15073.55,15100,183583400,0,16787061482,17815508237,148851
2005-11-29,2,15058.99,15062.02,14958.78,15028.76,226451800,0,16442216373,21590667401,134858
2005-11-30,3,15028.74,15072.84,14936.9,14937.14,304252400,0,19210729911,23865260216,151093
2005-12-01,4,14881.22,15068.03,14866.1,15068.03,412240200,0,22295120386,27367685151,179134
2005-12-02,5,15178.1,15232.32,15129.29,15200.38,377939200,0,23745237614,28427406968,194326
2005-12-05,1,15208.86,15208.86,15145.15,15158.82,222779400,0,16538500484,21203064908,136858
2005-12-06,2,15156.84,15161.88,14967.78,14990.61,376164400,0,20763258661,26053027486,147840
2005-12-07,3,15026.92,15134.95,14960.22,15134.95,335154000,0,22021477339,27720003183,160295
2005-12-08,4,15095.18,15095.18,14860.54,14879.16,348480000,0,23674303447,32842508537,183866
2005-12-09,5,14905.57,14953.34,14870.96,14910.51,232244400,0,17842858635,28308384522,159373
2005-12-12,1,14991.62,15079.96,14972.06,14984.4,199318800,0,16879789641,29335693922,145919
2005-12-13,2,14981.23,14995.63,14863.84,14942.62,330070000,0,17982459134,26184736161,141547
2005-12-14,3,14981.45,14981.45,14867.72,14976.26,278860600,0,19136121956,29125460668,152241
2005-12-15,4,15039.63,15078.92,15025.54,15059.02,318937000,0,22362547601,26701102006,191591
2005-12-16,5,15077.98,15078.37,14967.78,15029.81,306449400,0,21718735431,26023447037,210506
2005-12-19,1,15044.9,15200.11,15044.9,15182.89,310365600,0,21076432728,27906751001,184646
2005-12-20,2,15172.13,15200.7,15128.59,15169.17,250971000,0,17860124443,24801143048,156613
2005-12-21,3,15219.27,15272.72,15210.93,15221.42,243252200,0,19867889653,23260112199,200540
2005-12-22,4,15251.1,15252.45,15170.92,15182.53,243697200,0,15263782536,21308929327,134332
2005-12-23,5,15208.84,15226.03,15182.64,15183.58,164157400,0,11005520786,10649157794,102707
2005-12-28,3,15076.94,15173.48,15049.41,15101.54,215911000,0,13588109432,15001539988,120260
2005-12-29,4,15146.55,15151.32,15028.28,15045.59,266347000,0,17356902167,20318830134,152081
2005-12-30,5,14959.42,14972.2,14811.64,14876.43,448872000,0,18499453686,21103672117,145752
2006-01-03,2,14843.97,14945.05,14843.97,14944.77,250383000,0,16834993921,23440763429,144667
2006-01-04,3,15112.76,15208.86,15085.44,15200.06,565220200,0,34511026442,30320565013,258326
2006-01-05,4,15313.85,15373.79,15261.82,15271.13,514294600,0,33052776026,29350349596,252978
2006-01-06,5,15327.29,15347,15252.48,15344.44,397727400,0,27582256088,29822878678,221069
2006-01-09,1,15497.97,15602.88,15497.72,15547.43,581542400,0,40824339999,33752529178,295928
2006-01-10,2,15638.4,15658.91,15500.16,15569.91,581719000,0,38038781100,36249088946,279386
